RA_total_scaled,RP_total_scaled,PBC_total_scaled,BI_total_scaled,FQPB_scaled
-1.0686092529910514,-1.3215546796086324,1.1442866201492612,1.0811595003718362,1.0944983646724256
-0.6301788805223659,0.9823771016648656,-0.3930240342345688,0.3939612003608871,-0.5056380693935977
-0.19174850805368052,-0.6932096483522239,-0.3930240342345688,0.7375603503663616,0.5611195533170845
-0.8493940667567087,-0.2743129608479515,-1.4911030730801618,-0.6368362496555363,-2.105774503459621
1.123542609352376,-0.90265799210436,0.9246708123801428,0.7375603503663616,1.0944983646724256
0.0274666781806622,0.7729287579127294,-1.2714872653110432,-1.6676336996719598,-0.5056380693935977
-1.9454699979284225,-0.6932096483522239,0.9246708123801428,1.0811595003718362,0.02774074196174343
-0.8493940667567087,-0.0648646170958153,-1.0518714575419246,-1.6676336996719598,-1.57239569210428
-1.507039625459737,0.5634804141605932,-2.1499504963875173,-0.6368362496555363,-1.0390168807489388
-0.4109636942880233,-1.3215546796086324,0.4854391968419055,0.7375603503663616,1.0944983646724256
1.3427577955867187,0.9823771016648656,-1.9303346886183992,-0.29323709965006184,-2.105774503459621
-0.19174850805368052,-0.2743129608479515,0.7050550046110241,-0.6368362496555363,0.5611195533170845
0.0274666781806622,0.5634804141605932,0.046207581303668366,0.050362050355412635,0.5611195533170845
1.3427577955867187,-0.4837613046000877,-1.2714872653110432,-0.29323709965006184,0.5611195533170845
-0.6301788805223659,0.7729287579127294,0.26582338907278696,-1.3240345496664854,-1.0390168807489388
1.123542609352376,-1.3215546796086324,1.1442866201492612,1.0811595003718362,0.5611195533170845
-0.19174850805368052,0.14458372665632088,0.4854391968419055,1.0811595003718362,1.0944983646724256
0.6851122368836904,-0.6932096483522239,0.26582338907278696,1.0811595003718362,0.5611195533170845
-0.19174850805368052,0.7729287579127294,-1.4911030730801618,-1.6676336996719598,-0.5056380693935977
1.781188168055404,-1.3215546796086324,1.1442866201492612,1.0811595003718362,1.0944983646724256
-1.287824439225394,2.239067164177683,0.046207581303668366,0.7375603503663616,0.02774074196174343
-0.4109636942880233,-0.4837613046000877,1.1442866201492612,1.0811595003718362,1.0944983646724256
-0.8493940667567087,0.5634804141605932,-0.8322556497728059,-0.6368362496555363,-1.0390168807489388
-1.287824439225394,0.7729287579127294,0.26582338907278696,0.3939612003608871,1.0944983646724256
-0.6301788805223659,-1.1121063358564962,0.7050550046110241,0.7375603503663616,0.5611195533170845
-0.4109636942880233,-1.3215546796086324,0.9246708123801428,0.3939612003608871,1.0944983646724256
0.9043274231180332,0.7729287579127294,-0.8322556497728059,-0.29323709965006184,0.02774074196174343
-0.8493940667567087,-1.3215546796086324,0.7050550046110241,1.0811595003718362,1.0944983646724256
0.6851122368836904,-1.3215546796086324,1.1442866201492612,0.7375603503663616,1.0944983646724256
-1.507039625459737,-0.6932096483522239,0.26582338907278696,0.3939612003608871,0.02774074196174343
-0.4109636942880233,0.3540320704084571,-2.1499504963875173,-0.6368362496555363,-1.0390168807489388
0.9043274231180332,0.7729287579127294,-0.6126398420036874,-0.29323709965006184,-0.5056380693935977
0.4658970506493477,-0.2743129608479515,-0.17340822646545026,-0.6368362496555363,-1.0390168807489388
-1.507039625459737,-0.6932096483522239,1.1442866201492612,0.7375603503663616,0.5611195533170845
1.123542609352376,1.191825445417002,-0.6126398420036874,-0.29323709965006184,-2.105774503459621
-0.19174850805368052,0.14458372665632088,1.1442866201492612,1.0811595003718362,0.5611195533170845
1.5619729818210613,-1.3215546796086324,1.1442866201492612,1.0811595003718362,0.5611195533170845
0.0274666781806622,0.7729287579127294,-1.2714872653110432,0.3939612003608871,0.5611195533170845
0.2466818644150049,0.14458372665632088,-0.3930240342345688,-0.29323709965006184,0.5611195533170845
1.123542609352376,0.5634804141605932,-3.467645343002229,-2.3548319996829092,-0.5056380693935977
0.0274666781806622,0.5634804141605932,-0.3930240342345688,-0.29323709965006184,-1.0390168807489388
-1.287824439225394,-0.6932096483522239,0.7050550046110241,1.0811595003718362,1.0944983646724256
1.5619729818210613,2.448515507929819,1.1442866201492612,1.0811595003718362,0.5611195533170845
0.9043274231180332,0.5634804141605932,0.4854391968419055,0.050362050355412635,0.5611195533170845
-0.8493940667567087,0.5634804141605932,-0.8322556497728059,0.7375603503663616,1.0944983646724256
-0.6301788805223659,-0.0648646170958153,-0.3930240342345688,0.3939612003608871,-1.0390168807489388
-0.6301788805223659,-0.0648646170958153,-1.0518714575419246,-2.0112328496774343,-2.105774503459621
0.0274666781806622,-1.1121063358564962,0.046207581303668366,0.7375603503663616,0.5611195533170845
-0.4109636942880233,0.3540320704084571,0.9246708123801428,1.0811595003718362,-0.5056380693935977
1.781188168055404,-1.1121063358564962,0.9246708123801428,1.0811595003718362,1.0944983646724256
-1.507039625459737,-0.90265799210436,0.9246708123801428,0.7375603503663616,0.5611195533170845
-1.287824439225394,0.14458372665632088,-1.4911030730801618,-1.6676336996719598,-0.5056380693935977
-1.7262548116940797,2.448515507929819,-1.9303346886183992,0.3939612003608871,-2.105774503459621
-0.19174850805368052,-1.3215546796086324,0.9246708123801428,0.7375603503663616,1.0944983646724256
0.2466818644150049,0.14458372665632088,-1.7107188808492804,-0.9804353996610108,-1.57239569210428
-1.507039625459737,0.14458372665632088,1.1442866201492612,1.0811595003718362,1.0944983646724256
0.0274666781806622,0.14458372665632088,0.26582338907278696,0.3939612003608871,1.0944983646724256
-1.7262548116940797,-0.90265799210436,1.1442866201492612,1.0811595003718362,1.0944983646724256
1.5619729818210613,-1.3215546796086324,0.9246708123801428,1.0811595003718362,0.5611195533170845
-1.507039625459737,0.14458372665632088,0.26582338907278696,0.3939612003608871,1.0944983646724256
-1.507039625459737,-0.0648646170958153,1.1442866201492612,0.7375603503663616,-0.5056380693935977
-0.6301788805223659,-0.0648646170958153,-1.0518714575419246,-1.6676336996719598,-0.5056380693935977
-0.6301788805223659,-1.3215546796086324,0.4854391968419055,-0.29323709965006184,0.5611195533170845
1.3427577955867187,-0.90265799210436,0.9246708123801428,-2.3548319996829092,-1.57239569210428
-0.19174850805368052,-1.1121063358564962,1.1442866201492612,-0.9804353996610108,1.0944983646724256
-0.19174850805368052,0.14458372665632088,-0.17340822646545026,0.7375603503663616,1.0944983646724256
-0.19174850805368052,-0.2743129608479515,-2.1499504963875173,-1.6676336996719598,-0.5056380693935977
0.4658970506493477,0.7729287579127294,-1.0518714575419246,-0.9804353996610108,0.5611195533170845
-1.0686092529910514,-1.1121063358564962,0.7050550046110241,0.3939612003608871,0.5611195533170845
-0.8493940667567087,-0.0648646170958153,-1.0518714575419246,-1.6676336996719598,-2.105774503459621
1.781188168055404,-1.3215546796086324,1.1442866201492612,0.7375603503663616,1.0944983646724256
-0.4109636942880233,-0.0648646170958153,-0.6126398420036874,-0.9804353996610108,-0.5056380693935977
0.4658970506493477,-0.90265799210436,0.7050550046110241,0.7375603503663616,0.02774074196174343
-1.287824439225394,-0.4837613046000877,-1.7107188808492804,-1.3240345496664854,-1.57239569210428
1.781188168055404,-1.3215546796086324,1.1442866201492612,1.0811595003718362,1.0944983646724256
0.0274666781806622,0.5634804141605932,0.046207581303668366,-0.29323709965006184,-2.105774503459621
1.3427577955867187,-1.3215546796086324,1.1442866201492612,-0.9804353996610108,1.0944983646724256
1.123542609352376,1.401273789169138,-0.3930240342345688,0.050362050355412635,1.0944983646724256
0.2466818644150049,0.7729287579127294,-0.8322556497728059,-1.6676336996719598,-0.5056380693935977
0.6851122368836904,1.191825445417002,-0.6126398420036874,-0.29323709965006184,0.5611195533170845
1.781188168055404,-0.90265799210436,0.7050550046110241,0.3939612003608871,0.5611195533170845
-0.8493940667567087,-0.4837613046000877,-0.17340822646545026,-0.29323709965006184,0.5611195533170845
-1.287824439225394,1.191825445417002,-1.2714872653110432,-0.6368362496555363,-2.105774503459621
1.5619729818210613,-1.3215546796086324,1.1442866201492612,0.7375603503663616,0.5611195533170845
0.6851122368836904,0.5634804141605932,-0.17340822646545026,0.3939612003608871,0.5611195533170845
-0.6301788805223659,0.14458372665632088,-2.1499504963875173,1.0811595003718362,1.0944983646724256
1.3427577955867187,-1.3215546796086324,0.7050550046110241,0.3939612003608871,0.5611195533170845
-0.6301788805223659,0.5634804141605932,0.046207581303668366,-0.6368362496555363,0.5611195533170845
1.3427577955867187,-0.90265799210436,1.1442866201492612,1.0811595003718362,1.0944983646724256
1.781188168055404,-1.3215546796086324,1.1442866201492612,1.0811595003718362,1.0944983646724256
0.9043274231180332,0.3540320704084571,-1.4911030730801618,-0.29323709965006184,0.5611195533170845
-0.4109636942880233,0.14458372665632088,-0.8322556497728059,-0.29323709965006184,0.5611195533170845
-0.6301788805223659,0.3540320704084571,-0.17340822646545026,0.7375603503663616,1.0944983646724256
0.0274666781806622,-0.6932096483522239,-0.17340822646545026,-0.29323709965006184,1.0944983646724256
-0.8493940667567087,-0.0648646170958153,-0.17340822646545026,0.3939612003608871,0.5611195533170845
-1.287824439225394,0.3540320704084571,1.1442866201492612,1.0811595003718362,1.0944983646724256
-1.287824439225394,-1.1121063358564962,0.7050550046110241,0.3939612003608871,1.0944983646724256
-1.287824439225394,0.3540320704084571,1.1442866201492612,1.0811595003718362,1.0944983646724256
0.6851122368836904,-1.3215546796086324,0.4854391968419055,0.7375603503663616,1.0944983646724256
0.6851122368836904,-1.1121063358564962,1.1442866201492612,-0.6368362496555363,0.5611195533170845
-0.6301788805223659,-0.90265799210436,1.1442866201492612,1.0811595003718362,1.0944983646724256
-1.7262548116940797,-0.90265799210436,1.1442866201492612,1.0811595003718362,-0.5056380693935977
-0.8493940667567087,1.8201704766734104,0.7050550046110241,0.3939612003608871,0.5611195533170845
0.6851122368836904,0.9823771016648656,0.26582338907278696,0.050362050355412635,0.5611195533170845
0.0274666781806622,-1.3215546796086324,0.7050550046110241,0.3939612003608871,0.5611195533170845
0.6851122368836904,0.14458372665632088,-1.4911030730801618,-0.9804353996610108,-2.105774503459621
-1.287824439225394,-1.1121063358564962,1.1442866201492612,0.7375603503663616,0.5611195533170845
0.6851122368836904,-0.0648646170958153,1.1442866201492612,1.0811595003718362,0.5611195533170845
0.0274666781806622,2.0296188204255468,0.9246708123801428,1.0811595003718362,0.5611195533170845
-0.8493940667567087,0.9823771016648656,0.046207581303668366,0.3939612003608871,-1.57239569210428
1.123542609352376,-1.1121063358564962,1.1442866201492612,1.0811595003718362,0.02774074196174343
-0.4109636942880233,-0.4837613046000877,-1.9303346886183992,-2.0112328496774343,0.5611195533170845
-1.0686092529910514,0.5634804141605932,-1.0518714575419246,1.0811595003718362,-2.105774503459621
1.5619729818210613,2.239067164177683,1.1442866201492612,0.7375603503663616,0.5611195533170845
-0.8493940667567087,-0.4837613046000877,-1.0518714575419246,-1.6676336996719598,-1.0390168807489388
0.6851122368836904,-1.3215546796086324,1.1442866201492612,0.3939612003608871,0.5611195533170845
-1.7262548116940797,-0.90265799210436,0.9246708123801428,1.0811595003718362,0.5611195533170845
0.4658970506493477,-0.4837613046000877,-1.7107188808492804,-0.29323709965006184,-1.0390168807489388
0.2466818644150049,0.7729287579127294,1.1442866201492612,-0.29323709965006184,-2.105774503459621
-0.8493940667567087,-0.6932096483522239,0.26582338907278696,0.7375603503663616,-0.5056380693935977
1.781188168055404,-1.1121063358564962,-2.1499504963875173,-2.3548319996829092,0.02774074196174343
-1.287824439225394,-1.3215546796086324,0.9246708123801428,0.7375603503663616,1.0944983646724256
-0.6301788805223659,0.5634804141605932,-1.2714872653110432,-3.0420302996938577,-1.57239569210428
-1.507039625459737,-0.4837613046000877,-0.3930240342345688,-1.6676336996719598,-1.57239569210428
-0.6301788805223659,0.3540320704084571,-0.8322556497728059,-1.6676336996719598,-1.0390168807489388
-2.164685184162765,2.448515507929819,-1.4911030730801618,-3.0420302996938577,-2.105774503459621
-0.6301788805223659,0.7729287579127294,0.26582338907278696,1.0811595003718362,0.5611195533170845
-0.4109636942880233,1.191825445417002,-0.3930240342345688,-0.6368362496555363,-0.5056380693935977
0.9043274231180332,-0.4837613046000877,1.1442866201492612,1.0811595003718362,0.02774074196174343
-0.19174850805368052,-1.1121063358564962,0.9246708123801428,0.050362050355412635,0.5611195533170845
-0.19174850805368052,0.5634804141605932,-0.3930240342345688,-0.29323709965006184,0.5611195533170845
-0.4109636942880233,0.3540320704084571,-1.9303346886183992,-0.29323709965006184,-1.0390168807489388
1.5619729818210613,-1.3215546796086324,1.1442866201492612,1.0811595003718362,0.5611195533170845
-0.6301788805223659,-0.6932096483522239,-0.6126398420036874,-0.6368362496555363,-0.5056380693935977
1.781188168055404,-0.6932096483522239,1.1442866201492612,1.0811595003718362,1.0944983646724256
-0.19174850805368052,0.9823771016648656,-1.2714872653110432,-0.29323709965006184,-1.0390168807489388
0.9043274231180332,0.3540320704084571,-0.3930240342345688,-3.0420302996938577,-2.105774503459621
1.3427577955867187,-1.1121063358564962,0.4854391968419055,1.0811595003718362,0.5611195533170845
0.2466818644150049,1.401273789169138,0.046207581303668366,0.3939612003608871,0.02774074196174343
0.0274666781806622,0.3540320704084571,-0.6126398420036874,0.050362050355412635,-0.5056380693935977
1.781188168055404,-1.3215546796086324,0.9246708123801428,0.3939612003608871,0.5611195533170845
-0.6301788805223659,1.191825445417002,-0.3930240342345688,-0.6368362496555363,0.5611195533170845
0.9043274231180332,1.8201704766734104,-1.4911030730801618,-0.29323709965006184,0.5611195533170845
-0.6301788805223659,-0.4837613046000877,-1.2714872653110432,-1.6676336996719598,-2.105774503459621
0.9043274231180332,1.191825445417002,-3.467645343002229,-2.6984311496883837,-2.105774503459621
-0.4109636942880233,0.7729287579127294,-1.4911030730801618,-0.9804353996610108,-1.57239569210428
-0.8493940667567087,-0.4837613046000877,-1.7107188808492804,-1.3240345496664854,-2.105774503459621
-0.19174850805368052,-1.1121063358564962,0.26582338907278696,0.7375603503663616,0.5611195533170845
0.6851122368836904,1.6107221329212742,-0.8322556497728059,0.050362050355412635,-1.0390168807489388
-0.8493940667567087,0.14458372665632088,-0.6126398420036874,-2.3548319996829092,-2.105774503459621
-0.19174850805368052,2.239067164177683,0.046207581303668366,-3.0420302996938577,-2.105774503459621
0.2466818644150049,-0.0648646170958153,0.26582338907278696,0.7375603503663616,1.0944983646724256
1.3427577955867187,-0.0648646170958153,-1.9303346886183992,-0.6368362496555363,-2.105774503459621
-0.19174850805368052,-1.1121063358564962,0.4854391968419055,1.0811595003718362,0.5611195533170845
-0.4109636942880233,-1.3215546796086324,0.4854391968419055,0.7375603503663616,0.5611195533170845
0.4658970506493477,1.191825445417002,-0.6126398420036874,-2.0112328496774343,-1.57239569210428
-1.287824439225394,-1.3215546796086324,0.7050550046110241,0.7375603503663616,1.0944983646724256
0.4658970506493477,1.191825445417002,-0.3930240342345688,-0.6368362496555363,-1.0390168807489388
-1.507039625459737,-0.4837613046000877,0.7050550046110241,0.3939612003608871,-0.5056380693935977
0.4658970506493477,0.5634804141605932,-0.17340822646545026,-0.6368362496555363,-0.5056380693935977
0.6851122368836904,-1.1121063358564962,1.1442866201492612,0.7375603503663616,1.0944983646724256
0.0274666781806622,0.7729287579127294,1.1442866201492612,1.0811595003718362,1.0944983646724256
0.4658970506493477,-0.90265799210436,-0.17340822646545026,0.3939612003608871,1.0944983646724256
0.0274666781806622,0.7729287579127294,-1.0518714575419246,-0.29323709965006184,0.02774074196174343
-0.19174850805368052,-1.1121063358564962,0.4854391968419055,1.0811595003718362,1.0944983646724256
1.781188168055404,-1.3215546796086324,1.1442866201492612,1.0811595003718362,0.5611195533170845
-0.4109636942880233,0.3540320704084571,-0.17340822646545026,0.050362050355412635,-1.0390168807489388
-0.19174850805368052,1.401273789169138,-3.467645343002229,-1.6676336996719598,-1.57239569210428
